content,rating
這 軟體 是 我 用 過 最 爛 又 死 要 錢 的 軟體 光 撥放 軟體 好了 軟體 撥 歌 一般 其他 軟體 會 顯示 桌面 上方 當 不 聽 了 按 就 可以 直接 關掉 軟體 但 你們 的 不 是 沒有 可關 也 沒 顯示 桌面 得 開啟 你們 主頁 而且 按 停止 撥放 軟體 還是 開 著 過 一 兩 小時 整 隻 手機 燒燙 不得了 原來 是 你們 軟體 作怪 還 得 開 你們 主頁 撥開 你們 的 撥放 軟體 超級 難 用 歌 又 不 齊全 專輯 像 拼拼 湊湊 的 你 當 每 個 人 沒 聽 過 買 過 這 張 專輯 嗎 裡面 什麼 歌 大部份 都 知道 但 你們 是 湊來湊去 根本 不 是 同 張 專輯 的 歌 硬 湊 一起 甚至於 有 些 專輯 該 有 的 歌 卻 少 了 好幾 首 雖然 不 是 主打 歌 但 有些 歌 不錯 聽 卻 沒有 感覺 比 那 最 大 免費 撥放 軟體 的 還 爛 他們 是 打上 關鍵字 百分之絕對 找 的 到 但 你們 是 不見得 因 說 真的 歌 蠻 少 的 因 像 最 基本 的 四 大 天王 好了 歌 完全 是 拼湊出來 的 像 劉德華 的 每 張 專輯 我 都 有 買 正版 的 什麼 專輯 該 有 什麼 歌 都 知道 但 你們 是 亂湊 黎明 是 許多 專輯 根本 沒有 心 在 跳 沒有 口 不 對心 沒有 許多 以前 專輯 都 沒有 郭富城 是 櫻花 專輯 沒有 其他 就 算 了 感覺 你們 這 軟體 像 菜尾噗 還 想要 收費 喔 呵呵,-1.0
手機版 發現 更新 軟體 時 要 有 全部 萬歌手 名字 更新 軟體 時 要 有 全部 萬 首 歌 更新 軟體 時 要 有 全部 萬 歌名 首 歌 更新 軟體 時 要 有 全部 萬歌手 專輯 首 歌 更新 軟體 時 要 有 全部 萬專輯 首 歌 更新 軟體 時 要 去 全部 萬新歌 首 歌 更新 軟體 時 要 有 全部 萬舊 歌 首 歌 更新 軟體 時 要 有 全部 萬老 歌 首 歌 更新 軟體 時 要 有 全部 萬懷念歌 首 歌 電臺 更新 軟體 時 要 有 全部 萬曲風 電臺 首 歌,-1.0
手機 裡 唯一 會 瘋狂 閃退 的 感覺 工程師 人才 都 走光 了,-1.0
鄧紫棋 的 夜空 中 最 閃亮 的 星 這 首 一直 寫 正在 重新 上架 但 寫 很 久 我 希望 真的 可以 很 快 就 上架 了,0.5
只 想要 聽 歌 卻 一直 發 廣告 的 通知 也 沒有 地方 可以 選擇 取消 可以 單純 讓 我們 聽 歌 就 好 可以 不要 打擾 我們 嗎,-1.0
真 棒,1.0
幾 好 既 聽 歌金 已 課 不過 可唔 可以 睡眠 模式 定時 關閉系 播 完成 首 歌 再 停 每 次 播 到 一半 就 停咗 哭咗 成 晚,1.0
爛,-1.0
音效 太少 不 討好 音質 中游 水平 但是 音源 眾多 量 大 實際 情況 差強人意 比起 音樂 音質 還是 略 佔 優勢,0.0
爛,1.0
為甚麼 播放 失敗 一直 中斷,0.0
怎麼樣 才 能 把 頻目 關掉 聽 呢 我 是 可以 可以 大概 關秒 他 就 自動 關掉 了 但是 整體 超棒,0.5
請 跟進 已經 唔 係 個別 問題,1.0
甚麼 時候 纔出 手錶 離線 版本,0.0
爲 什麼 還 要 買 會員 呢 我 現在 給 兩 顆 星 是 因 爲 全部 音樂 都 有 可 是 隻 能 用 一 次 之後 的 就 沒有 完整 版 了,-0.5
蠻 好用 的 希望 贈送 的 活動 能 多一點,1.0
很 棒 功能 很 好 不當 音質 很 好 而且 有 字幕,1.0
讚,1.0
收藏 歌曲 能不能 新增 設置 加入 時間 排序 這樣 要 找 新歌 很 亂,0.5
我 白金 會員 時效 要 到時 有 加值 可是 等 時效 到 後 它 顯示 會員 以到 要 我 在 加值,-1.0
非 長 好,1.0
手機版 是否 能 調音量 大小,0.5
已經 使用 數十 年 超讚,1.0
很 好,1.0
希望 可以 在 推出 一點 聆 的 功能,1.0
很多 舊 歌 變 得 越來越 少,0.0
想 問 怎樣 換 華語 歌詞,1.0
剛 下載 幾 個 月 還好 的 但是 爲 什麼 現在 我 的 所有 歌曲 都 只 剩下 秒 我 怎麼 聽 歌 請問 怎麼 解決 這 是 嗎 請 回復 謝謝,-0.5
這 個 應用 太 爛 了 之前 明明 用 的 好好 的 但是 現在 要 付費纔 可以 聽完 整 版 的 下載 音樂 沒有 付費 的話 就 只 可以 聽 秒 的 音樂 我 希望 可以 改善 這 個 問題 謝謝,-1.0
讚讚 讚,1.0
歌單 播 第一 首 而已 就 一直 斷線 是 怎樣,-1.0
填寫 歌單 提及 過 幾 天 就 有 了 雖然 還是 有 一些 未 授權 的 歌 不能 聽,1.0
為什麼 我 常 聽 的 音樂 幾乎 都 顯示 未 授權,-0.5
新 字體 很 不錯,1.0
沒有 加到 播放 佇列 的 選項 經常 背景 播放 到 一半 閃退,-1.0
安設 小 工具 時 會 顯示 發生 小 問題 字幕 而 無法 正常 運作,0.5
還 不錯 哦 各式各樣 的 音樂 都 有,1.0
不錯 用,1.0
繳 了 那麼多 錢 很多 歌 都 沒有 不然 就 是 下架,0.0
我 是 付費 會員 更新 後 只要 聽 半 條 歌 就 斷訊 要 再 按 播放 一直 如此 反應 客服 沒 解決 沒 回覆 這樣 的 我 怎麼 還 付 的 下去,-1.0
正 一 垃圾 試用期 過 左 就 要 比 錢 唔 比 錢 就 聽唔 到 立即 刪除,-1.0
這 個 程式 功能 很 不錯 只是 如果 可以 連接 在 按讚 歌曲 就 好了 因為 我 只要 有 喜歡 的 歌曲 就 好在 上面 按讚 可是 按 了 很多 大概 多 首 歌 如果 要 一個個 在 這 個 程式 找 然後 再 收藏 恐怕 好幾 年 的 時間 都 不 夠 所以 希望 可以 直接 連到 醬 就 可以 直接 連接到 這 個 程式 裡 的 收藏 了 醬 沒有 網路 時 也 可以 聽 歌 了,0.5
蠻 不錯 的,0.5
音質 好 但 要 錢,0.0
更新 後 下載 過 的 變 的 不 明顯 以前 的 版本 比較 好,-1.0
根據 選擇 推進 劇情 的 遊戲 方式 很 有趣 希望 翻譯 品質 能 再 提升 可惜 不能 像 蒼天 牧師 手遊網 裡 的 遊戲 一樣 註冊 遊戲 帳號 後 就 有 元限 元寶 上面 能夠 玩 無限 元寶版 直接 就 滿 和 無限 貨幣 根本 不用 儲值 強烈 推薦 哦 擁有 很 好 的 遊戲 體驗 也 有 很多 的 玩法 風格 可愛 有趣 創作 也 能 很多 原 不過 唯一 的 缺點 就 是 升級 的 部分 和 建築 的 部分 價格 太 高 剛 玩 時 很 難 升本 其他 需要 改善 的 只有 升級 時間 能 稍微 調少 一點 就 好不然 升級 時間 太 長 很多 人 都 等 不 下去 也 謝謝 製作 團隊 的 用心 做出 怎麼 好 的 遊戲 這 一切 都 是 健康 和 自由 的 體驗 遊戲 由於 很多 玩家 抓 不 到 所以 很 難 抓住 高星 等 畢竟 這 不 是 你 的 專屬 遊戲 必須 有 一 個 折衷 方案 當然 對於 像 我 這樣 週末 沒有 時間 的 人 來 說 導致 放大鏡 不能 用 也 無法 獲得 點 以上 的 體力 或 其他 獎勵 已 檢查 過 網路 連線 完全 沒 問題 甚至 嘗試 過 重新 開機 跟 重新 下載 皆 無法 解決 不能 觀看 廣告 的 問題 有點 困擾 希望 能 趕快 改進 介面 操作 還 算 簡單 畫風 及 動畫 很 喜歡 多變 我 認為 可以 提高 一點 難度 我 最 喜歡 挑戰 了 喜歡 這 種 慢慢 玩 就 可以 變強 的 遊戲 因為 這樣 就 不 需要 課金 了 新設 的 坦克 根本 弱智 很 明顯 開發 者 沒有 好好 考慮 平衡性 它 高攻 一 擊 就 死 且 攻擊 範圍 大 不 需要 射擊 的,1.0
包羅萬象 的 歌曲,1.0
我 很 喜歡 但 有 些 愛 聽 的 歌 還是 無法 聽 如果 可以 改善 會 更 棒,1.0
到 能 聽 我 的 影子 計劃,1.0
本來 已經 下載好 了 一 首 完整 的 歌 可是 要 聽 時 只有 秒,-0.5
更換 信用卡 就 莫名其妙 被 再 刷 重點 是 紀錄 裡面 還 找 不 到 耶 好笑 就 這樣 莫名其妙 被 又 扣掉 號付款 一 次 又 被 扣款 一 次,-1.0
歌曲 選擇 多,1.0
最近 更新 之後 就 變 得 一直 斷線 而且 更新 後 下載 過 的 歌 要 聽 還 會 再 載 一 次 還 要 再 按 第二 次 才 會 播放 有時候 只 播 一 首 就 當機 了 專輯 的 照片 也 跑 不 出來 呈現 沒有 圖片 的 狀態,0.0
用 就 對了 非常 棒 的 香港 永遠 支持,1.0
好用,1.0
請問 離線 歌曲 下載 有 限制 數量 嗎 更新完 發現 卡在 首 有 些 之前 下載 的 會 被 移除 不然 就 是 取消 下載,1.0
韓文歌 挺 齊全 的 還 不賴 不過 怎麼 播放 佇列 功能 呀,0.5
歌曲 下載不了 要 取消 訂閱 又 好 麻煩 要 沒 問題 但 總 要 讓 消費者 感到 值得 我 傻 呀 一 晚 沒 睡 跟 你 在 耗 一下 要 設定 什麼 應用 程式 一下 又 什麼 開發 人員 至今 還 霧煞煞 無法 下載 總之 退訂 順便 把 這 鳥 程式 刪掉 你們 的 你們 自己 覺得 有 幾 顆 星 一 顆 如 嫌 少 那 宇宙 的 星 都 給 你們 夠 嗎,-1.0
音樂 不 知 為甚麼 都 只有 秒,0.0
希望 歌單 的 編輯 可以 有 多 首 歌 選取 直接 移動 的 功能 會 比 一 首 一 首 調 方便,0.5
有的 歌 沒辦法 聽,0.0
聽 了 很 愉快,1.0
好用,1.0
爛 到 爆 還 不 給 免費 啊,-1.0
讚,1.0
推薦 好幾 次 卻 沒有 更新 而且 已經 有 好幾 個 月 了 還 有 可以 請 關注 一下 歌手 更新 的 歌曲 嗎 清潔 的 盜賊歌 已經 都 有點 久 沒 更 了 還 有,-0.5
喜歡 現在 的 介面 改動 尤其 是 下載 的 那 個 標誌 本來 困擾 的 問題 解決 了 還 有 音質 的 顯示 也 很 棒,1.0
好用 又 甚 電,1.0
讚好 用,1.0
方便,1.0
希望 建議 的 歌 可以 趕快 上架 希望 可以 讓 程式 播放 自己 的 音檔 來 補足 你們 沒有 的 歌,0.5
主題 面板 多 來 點 粉紅色 吧,0.5
在 使用 時 打開 其他 有 聲音 的 臉書 影片 限時 就 會 閃退,-1.0
這 兩 天 一 聽 就 斷線 是 發生 什麼 問題 了 嗎,-1.0
想 下載 自己 的 手機 音樂 裡 嗎 因 要 做 影片 的 音樂 才 下載 但 發現 付費 了 還是 沒辦法 有 能 下載 在 自己 程式 嗎,0.0
好用 但 有 些 網路 歌曲 沒有 音質 真的 好,1.0
大陸 不能 用,-1.0
爛 一直 登入 不 進去,-0.5
好用 易 上手 沒有 多餘 的 廣告 這裡 可 找到 很多 經典 老 歌 很 棒 裡頭 還 會 顯示 小 視窗 方便 聆聽 歌曲,1.0
手機版 電臺 都 沒有 萬 首 歌 一起 聽 都 沒有 萬 首 歌歌曲 都 沒有 萬 首 歌 專輯 都 沒有 萬 首 歌 電臺 歌 都 沒有 萬 首 歌 電臺 歌曲 都 沒有 萬 首 歌歌 名 都 沒有 萬 首 歌歌手 名字 都 沒有 萬 首 歌圖 騙人 萬 首 歌 都 沒有 萬 首 歌 改善 為什麼 只有 電腦版 纔 有 萬 首 歌爛 改善,-1.0
要 錢 的 音樂 我 還是 下載 別的 音樂 程式,-1.0
好多 音樂 聽 一陣子 後 陸陸續續 變成 未 授權,-1.0
希望 可以 標記 不 喜歡 的 歌手 歌曲 讓 系統 可以 跳過 不 想要 聽 的 插播 歌曲 而 不用 跳離 現有 歌單,1.0
暫時 不 需要 但 找 不 到 方法 取消 訂閱 每 個 月 白白 付費 請 提供 途徑,-1.0
本 想 給 科星 可是 突然 收到 郵件 通知 說到 期日 需要 付費 導致 我 的 歌曲 才 允許 聽 秒,-0.5
方便 歌 多 更新 快,1.0
完美 無瑕,1.0
很 好聽,1.0
裏面 的 電臺類 音樂 我 很 喜歡,1.0
有時候 手機 系統 調 的 音效 會 自己 跳掉 要 一直 不斷 重新 調 以前 都 不會 自從 更新 了 就 邊 這樣 希望 能 改進 因為 還 不錯 用,0.0
幾 好,1.0
下載 過 的 歌 很多 都 會 變成 沒有 下載 重新 下載 歌歌 就 會 沒 下載到,-0.5
要 花錢 掰掰,-1.0
超好用,1.0
爛 東西 還 不能 卸載,-1.0
裡面 的 歌 都 很 好聽,1.0
要 錢 嗎,0.5
要 購買 才 能 聽 垃圾,-1.0
可以 下載 很 好 可 是 音樂 的 圖片 都 沒 跑出來 歌名 有 一些 是 錯 的 搜尋 的 時候 也 都 跑 很 久,-0.5
香港人 不會 倒下 感謝 一直 堅守 文化 傳播 風骨,1.0
坑錢 音樂 大家 不要 下載,-1.0
好用,1.0
更新 後 會 一直 斷線,-1.0
最近 發現 在 手機 的 小 工具 不能 用 了 沒有 同步 顯示 播放 的 歌曲 播放鍵 等 也 無法 使用 請問 是 手機 問題 還是 我 是,0.0
到期 後 連 秒 都 不 給 聽 了 硬 要 人家 看 廣告 聽 首 唉,1.0
有 成千 首 歌 的 音樂庫 左 屬於 自己 每 月 只 係 元好 開心 與 滿足 而且 歌好 啱 聽 特別 是 輕鬆 愉快 的 調子 聽 了 令 人 也 有 這些 融入 了 生活 我 會 長期 用 註 我 有 幾 種 的 生活 輕鬆 愉快 得意 貴族 高格 明亮 乾淨 理想 達到 成功 能力 不能 盡錄 可能 還 有 天真 童心 幻想,0.5
隨機 播放 是 壞 的 吧 只 能 照 順序 撥 確認 一下 好 嗎,-0.5
音樂 平臺 唯一 選擇,1.0
用 音樂 辨識 的 音樂 怎 聽 不 出 歌名,-0.5
為什麼 不能 試聽 秒,0.0
讚,1.0
音樂 編輯 很 棒 每 天 都 充滿 能量,0.5
謝謝 小編 都 會 回覆 訊息 並 傳給 工程師 將 程式 越 修 越 好,1.0
連 藍芽 耳機 聽 音樂 時 聲音 忽 大 忽 小 的,-0.5
爛,-1.0
今天 已經 好幾 次 聽 一 聽 自己 斷掉,-0.5
最近 更新 左 去 到 介面 不停 好不 穩定 連接 好 有 問題,0.5
演算法 不行 一直 推薦 一樣 的 歌,0.0
僅 提供給 種花 電信 用戶 真 蚌,-1.0
更 新完 為什麼 不能 直接 按 愛心 加到 我 的 最愛,-1.0
讚,1.0
音質 很 好 又 可以 依 你 喜好 的 音樂 來 幫 你 找尋,1.0
沒想到 會 先 推出 無損 音質 的 服務 其實 國外 已經 有 了 不過 華語 的 很少 而且 不 方便 我 是 中華 希望 也 可以 試試 看,1.0
需要 錢 很 麻煩,-1.0
爛死 了 我 已 有 的 都 無法 以 離線 方式 撥放 離線 歌曲 什麼 都 抓 不 到,-1.0
請問 能不能 更新 下 肖戰 的 歌曲 翻唱 的 也好 太少 了 吧 謝謝,0.0
非常 好用 值得 推薦,1.0
為什麼 更新完 不能 加 最愛 也 不能 加入 歌單 這樣 要 怎麼 使用,-1.0
如果 可以 更 多元 就 好 了,0.5
本人 嘗試 取消 訂閱 不 成功 已經 聯絡 客服次 都 幫 不 上 忙 今期 賬單 又 扣 了 我 可以 怎樣 做花 本人 太多 無謂 時間,-1.0
音樂 辨識 希望 能 增加 到 主螢幕 工具 使用 時 會 方便 許多,1.0
幹老 歌 越來少 你 不要 因為 放 新歌 就 減少 老 歌 的 感情 抗議 抗議 改善 呀,-1.0
沒有 網絡 就 不能 用 但 整體 來 說 是 不錯 的,-0.5
都 已經 是 會員 了 結果 一 堆 歌 不 知道 為什麼 無法 下載 只 能 在 線 播放 有 些 甚至 不能 聽上 的 新歌 都 出 多久 了 這裡 還 不 快點 好在 這樣 下去 我 真的 很 想 換 其他 家,-1.0
不錯 永遠 支持,1.0
非常 好用 只 用 這 個 啦,1.0
永遠 愛 你 喔,1.0
僅 提供給 種花 電信 用戶 真蚌 不 是 那 我 也 是 種花 用戶 但 不 是 這樣 也 不能 給 錢 用,-1.0
是 個 不 好 的,-1.0
希望 可以 增設 留言 功能,1.0
希望 可以 把 新增 的 歌曲 擺在 歌單 最 上面 要不然 新增 歌曲 在 最 下面 很 麻煩,0.0
下載 不 到 歌曲 只 能 在 網絡 上 聽,-1.0
還 不錯,1.0
好用,0.0
我 問 一下 他 不會 傳輸到 電話 裏面 的 嗎 雖然 這 個 播放器 可以 離線 聽 但 我 有 一 部分 的 歌 在 我 的 電話 裏面 我 不 想 換來換去 很 麻煩 而且 我 又 不可以 刪 了 我 電話 的 歌 我 要 做 鬧鐘 聲音 和 電話 鈴聲,0.5
棒,1.0
為什麼 新增 音樂 至 歌單 那 個 不見了 我 要 分享 歌詞 要 幹嘛,-1.0
你 的 歌 下載 了 可以 轉進 嗎,0.0
沒有 我 想要 的 歌曲 庫量 有點 太少 了 請 你們 改善 多 拿 點 版權 但是 我 喜歡 裏面 的 註冊 方式 它 可以 讓 我們 選擇 我們 的 音樂 口味 和 類型,0.0
好,1.0
硬 要 爛,-1.0
請問 音質 只有 之前 幾,1.0
哈 哈 哈,0.5
歌手 的 單曲 專輯 精選輯 全 都 放 在 全部 專輯 一 區 有 些 西洋 資深 歌手歌 比較 多 全部 專輯 有的 多達 幾百 張 找想 聽 的 專輯 很 難找 希望 至少 單曲 和 專輯 分類 一下,0.5
無損 音樂 不需 手機 吧 請 早日 下放給 用戶 啊,-1.0
超級 喜歡 客服 很 好 管理員 小編 們 很 可愛 黑色 超級 有 質感,1.0
很 好用 只是 付錢 心痛 而已 但 使用 者 付費 很 值得 推薦,1.0
好好 的確,0.5
其實 還好 一 播放 後 有 些 歌 就 會 開始 唱 很 快 我 覺得 這 個 是 缺點 請 好好 的 改善 一下,0.0
挺 好用 的,1.0
在一起 聽 時 看 不 到 跟隨 臺長 的 發言 反而 自己 的 發言 會 變置 頂 自己 看到 已 更新 過 也 重下載試 過 手機 系統 是 安卓 這樣 非常 困擾,-1.0
希望 香港 盡快 推出 無損 音質 服務,0.0
這 次 更新 後 在 單曲 的 播放 畫面 把 收藏 這 首 歌曲 跟 加 到 我 的 音樂庫 快捷鍵移到 歌單 畫面 感覺 比較 不 方便 使用 建議 移回 原來 單曲 播放 的 畫面,0.0
為什麼 音質 只 提供給 申辦 方案 的 人 爛死 了,-1.0
我 的 離線 歌曲 本來 首 突然 跳成 首 後來 有 跳回來 但 現在 又 跳到 剩首 請問成 改善 嗎 謝謝,-1.0
可不可以 把 收藏 愛心 變回來 需要 那 個 功能,0.0
非常 簡單 容易 操作 用 講話 搜尋 就 可以 簡單 說 重點 幾 個 字 就 可以 非常 方便 實用 我 個人 還 非常 的 滿意 謝謝,0.5
幾 好 可以 不 求 人 做 音樂,0.0
歌曲 很多 冷門 歌 都 找 得 到 支持 正版 但是 介面 不 好用 希望 可以 開啟 像 桌機 完整 的 功能 例如 隨機 播放 循環 等 功能,0.0
一直 彈出 說 連線 異常 請 檢查 連線 狀態 怎樣辦,0.5
小 貓,1.0
聽 個 音樂 一直 斷 一直 斷 花錢 找罪 受,-1.0
給 我 音樂,1.0
好,1.0
非常 好用 的 程式,1.0
請問 喜愛 歌單 為什麼 沒法 按 順序 播放 呢,0.0
很多 歌曲 都 沒有 抖音 歌曲 才 那 一點點 希望 能夠 添加 更多 歌曲,0.0
音質 提升 很多 很 好,1.0
到 最後 要 收費 不 續費 只 能 播放 秒 新歌 收費 我 可以 瞭解 整 個 網站 收費 算了 吧 不 是 隻 有 你 一 個 播放器,-1.0
讚,1.0
歌 可以 到 電話 哪裏 的 嗎,-0.5
很多 歌 都 沒有 也 太 誇張 這 是 付費 的 品質 哦,-1.0
都 找 不 到 我 要 的 歌,-1.0
大多數 音樂 都 有 但 要 每 次 付費 可以 下載 但 只 能 在 聽 而已,-1.0
易,1.0
好用,1.0
不 到 這 個,-1.0
讚,1.0
為 啥 離線 模式 沒辦法 關掉,-0.5
完全 被 好,-1.0
為什麼 要 你 知道 嗎 沒 錢 的 人 都 無法 聽 歌 而且 還 要 很 重要 所以 說 三 變,-1.0
